waktu mulai => start 2022-05-22 01:01:15
id user => 823; cust id => 0054985892; skip
id user => 824; cust id => 0054985495; skip
id user => 825; cust id => 0045742749; skip
id user => 826; cust id => 0054982592; skip
id user => 827; cust id => 0053674750; skip
id user => 828; cust id => 0054985087; skip
id user => 829; cust id => 0054988700; skip
id user => 830; cust id => 0054986076; skip
id user => 831; cust id => 0051786770; skip
id user => 832; cust id => 0054802830; skip
id user => 833; cust id => 0051330702; skip
id user => 834; cust id => 0054981145; skip
id user => 838; cust id => 0054926720; skip
id user => 839; cust id => 0003457942; skip
id user => 840; cust id => 0029243011; skip
id user => 841; cust id => 0029243011; skip
id user => 842; cust id => 0054984483; skip
id user => 843; cust id => 0054988360; skip
id user => 844; cust id => 0054988773; skip
id user => 845; cust id => 0054981630; skip
id user => 846; cust id => 0053384707; skip
id user => 847; cust id => 0049582737; skip
id user => 848; cust id => 0054983924; skip
id user => 849; cust id => 0054988969; skip
id user => 850; cust id => 0034540864; skip
id user => 851; cust id => 0002323434; skip
id user => 852; cust id => 0011638210; skip
id user => 853; cust id => 0054984255; skip
id user => 854; cust id => 0001005826; skip
id user => 855; cust id => 0054989076; skip
id user => 856; cust id => 0054989164; skip
id user => 857; cust id => 0054985504 ; skip
id user => 858; cust id => 0000924928; skip
id user => 859; cust id => 0052892783; skip
id user => 860; cust id => 0052892783; skip
id user => 867; cust id => 0054984563; skip
id user => 868; cust id => 0001907328; skip
id user => 869; cust id => 0054984308; skip
id user => 870; cust id => 0054989056; skip
id user => 871; cust id => 0054987399; skip
id user => 872; cust id => 0054988795; skip
id user => 873; cust id => 0053000725; skip
id user => 877; cust id => 0054988178; skip
id user => 878; cust id => 0054988178; skip
id user => 879; cust id => 0054416763; skip
id user => 880; cust id => 0052611068; skip
id user => 881; cust id => 0052611068; skip
id user => 882; cust id => 0052611068; skip
id user => 883; cust id => 0054324736; skip
id user => 884; cust id => 0049244700; skip
id user => 885; cust id => 0049244700; skip
id user => 886; cust id => 0054985509; skip
id user => 887; cust id => 0054985854; skip
id user => 888; cust id => 0054988113; skip
id user => 889; cust id => 0054981464 ; skip
id user => 890; cust id => 0054989104; skip
id user => 891; cust id => 0054988609; skip
id user => 892; cust id => 0054989084 ; skip
id user => 893; cust id => 0054989326; skip
id user => 894; cust id => 0054987837; skip
id user => 895; cust id => 0054982047; skip
id user => 896; cust id => 0054989548; skip
id user => 897; cust id => 0054981966; skip
id user => 898; cust id => 0054981966; skip
id user => 899; cust id => 0054981966; skip
id user => 900; cust id => 0054988635; skip
id user => 901; cust id => 0054988891; skip
id user => 902; cust id => 0054988323; skip
id user => 903; cust id => 0048466874; skip
id user => 904; cust id => 0052336708; skip
id user => 905; cust id => 0054989450; skip
id user => 906; cust id => 0054984113; skip
id user => 907; cust id => 0048267033; skip
id user => 908; cust id => 0053334777; skip
id user => 909; cust id => 0; skip
id user => 910; cust id => 0003362423; skip
id user => 911; cust id => 0054983320; skip
id user => 912; cust id => 0049738883; skip
id user => 913; cust id => 0049738883; skip
id user => 914; cust id => 0051056737; skip
id user => 915; cust id => 0054982099 ; skip
id user => 916; cust id => 0054989910; skip
id user => 917; cust id => 0054981460; skip
id user => 920; cust id => 0054983998; skip
id user => 921; cust id => 0001448356; skip
id user => 922; cust id => 0045820776; skip
id user => 926; cust id => 0054802830; skip
id user => 927; cust id => 0054802830; skip
id user => 928; cust id => 0054802830; skip
id user => 929; cust id => 0054989919; skip
id user => 930; cust id => 0054987430; skip
id user => 935; cust id => 0053658738; skip
id user => 936; cust id => 0054984327; skip
id user => 937; cust id => 0054989742; skip
id user => 939; cust id => 0054982436; skip
id user => 940; cust id => 0049958762; skip
id user => 941; cust id => 0054989600; skip
id user => 942; cust id => 0051086882; skip
id user => 943; cust id => 0; skip
id user => 944; cust id => 0; skip
id user => 945; cust id => 0; skip
id user => 946; cust id => 0; skip
id user => 947; cust id => 0; skip
id user => 948; cust id => 0054982547; skip
id user => 949; cust id => 0054986697; skip
id user => 950; cust id => 0054988221; skip
id user => 951; cust id => 0054988220; skip
id user => 952; cust id => 0054988218; skip
id user => 953; cust id => 0054988222; skip
id user => 954; cust id => 0054989543; skip
id user => 955; cust id => 0054989488; skip
id user => 956; cust id => 0054989914; skip
id user => 957; cust id => 0054988963; skip
id user => 958; cust id => 0054981514; skip
id user => 959; cust id => 0054988535; skip
id user => 960; cust id => 0054983678 ; skip
id user => 962; cust id => 0054388772; skip
id user => 963; cust id => 0021933916; skip
id user => 964; cust id => 0054987896; skip
id user => 965; cust id => 0054990495; skip
id user => 966; cust id => 0054989804; skip
id user => 967; cust id => 0000585125; skip
id user => 968; cust id => 0054989540; skip
id user => 969; cust id => 0054802830; skip
id user => 970; cust id => 0054989540; skip
id user => 971; cust id => 0004483459; skip
id user => 972; cust id => 0054990291; skip
id user => 973; cust id => 0054988867; skip
id user => 974; cust id => 0054985324; skip
id user => 975; cust id => 0054983287; skip
id user => 976; cust id => 0009397548; skip
id user => 977; cust id => 0054984859; skip
id user => 978; cust id => 0054988854; skip
id user => 979; cust id => 0054990336; skip
id user => 980; cust id => 0054990443 ; skip
id user => 985; cust id => 0007550619; skip
id user => 986; cust id => 0052062700; skip
id user => 990; cust id => 0001683341; skip
id user => 991; cust id => 0054989469; skip
id user => 992; cust id => 0054988831; skip
id user => 993; cust id => 0054984839; skip
id user => 994; cust id => 0054989138; skip
id user => 995; cust id => 0054990586; skip
id user => 996; cust id => 0054982931; skip
id user => 997; cust id => 0054989969; skip
id user => 998; cust id => 0054983348; skip
id user => 999; cust id => 0054987076; skip
id user => 1000; cust id => 0054983695; skip
id user => 1001; cust id => 0054989903; skip
id user => 1002; cust id => 0054984314; skip
id user => 1003; cust id => 0054988565; skip
id user => 1004; cust id => 0054988968; skip
id user => 1005; cust id => 0054984749; skip
id user => 1006; cust id => 0051984789; skip
id user => 1007; cust id => 0054985630; skip
id user => 1008; cust id => 0054990459; skip
id user => 1009; cust id => 0054988892; skip
id user => 1010; cust id => 0054989505; skip
id user => 1011; cust id => 0054990518; skip
id user => 1012; cust id => 0054989437; skip
id user => 1013; cust id => 0054983327; skip
id user => 1014; cust id => 0054984335; skip
id user => 1015; cust id => 0054988382; skip
id user => 1016; cust id => 0054984358; skip
id user => 1017; cust id => 0053836854; skip
id user => 1018; cust id => 0054987014; skip
id user => 1019; cust id => 0054990579; skip
id user => 1020; cust id => 0054990541; skip
id user => 1021; cust id => 0054984802; skip
id user => 1022; cust id => 0054988289; skip
id user => 1023; cust id => 0054982288; skip
id user => 1024; cust id => 0054988368; skip
id user => 1025; cust id => 0054989891; skip
id user => 1026; cust id => 0054982839; skip
id user => 1027; cust id => 0054989135; skip
id user => 1028; cust id => 0054989469; skip
id user => 1029; cust id => 0054988398; skip
id user => 1030; cust id => 0054988866; skip
id user => 1031; cust id => 0054982405; skip
id user => 1032; cust id => 0054987559; skip
id user => 1033; cust id => 0054989878; skip
id user => 1034; cust id => 0054985156; skip
id user => 1035; cust id => 0054988079; skip
id user => 1036; cust id => 0054986485; skip
id user => 1037; cust id => 0054984935; skip
id user => 1038; cust id => 0050536762; skip
id user => 1039; cust id => 0054989302; skip
id user => 1040; cust id => 0054982288; skip
id user => 1041; cust id => 0054987898; skip
id user => 1042; cust id => 0054987082; skip
id user => 1043; cust id => 0054989605; skip
id user => 1044; cust id => 0054984088; skip
id user => 1045; cust id => 0054988394; skip
id user => 1046; cust id => 0054989191; skip
id user => 1047; cust id => 0054988975; skip
id user => 1048; cust id => 0054982550; skip
id user => 1049; cust id => 0054982910; skip
id user => 1050; cust id => 0054982405; skip
id user => 1051; cust id => 0054989950; skip
id user => 1052; cust id => 0054982662; skip
id user => 1053; cust id => 0054990536; skip
id user => 1054; cust id => 0054984681; skip
id user => 1055; cust id => 0054984949; skip
id user => 1056; cust id => 0054983658; skip
id user => 1057; cust id => 0054990257; skip
id user => 1058; cust id => 0054982283; skip
id user => 1059; cust id => 0054983747; skip
id user => 1060; cust id => 0054990479; skip
id user => 1061; cust id => 0054984470; skip
id user => 1062; cust id => 0054984679; skip
id user => 1063; cust id => 0054982046; skip
id user => 1064; cust id => 0054990243; skip
id user => 1065; cust id => 0054988533; skip
id user => 1066; cust id => 0054989009; skip
id user => 1067; cust id => 0054982161; skip
id user => 1068; cust id => 0054982495; skip
id user => 1069; cust id => 0054983686; skip
id user => 1070; cust id => 0054989753; skip
id user => 1071; cust id => 0054983794; skip
id user => 1072; cust id => 0054984365; skip
id user => 1073; cust id => 0054989177; skip
id user => 1074; cust id => 0054988524; skip
id user => 1075; cust id => 0054989599; skip
id user => 1076; cust id => 0054990394; skip
id user => 1077; cust id => 0054987130; skip
id user => 1078; cust id => 0054990446; skip
id user => 1079; cust id => 0054989186; skip
id user => 1080; cust id => 0054540752; skip
id user => 1081; cust id => 0054981964; skip
id user => 1082; cust id => 0054987276; skip
id user => 1083; cust id => 0054982667; skip
id user => 1084; cust id => 0054982667; skip
id user => 1085; cust id => 0054990253; skip
id user => 1086; cust id => 0054989745; skip
id user => 1087; cust id => 0054989854; skip
id user => 1088; cust id => 0054989575; skip
id user => 1089; cust id => 0054984243; skip
id user => 1090; cust id => 0054984019; skip
id user => 1091; cust id => 0054988155; skip
id user => 1092; cust id => 0054984243; skip
id user => 1093; cust id => 0054988310; skip
id user => 1094; cust id => 0054982667; skip
id user => 1095; cust id => 0054989858; skip
id user => 1096; cust id => 0049384704; skip
id user => 1097; cust id => 0052758794; skip
id user => 1098; cust id => 0054983759; skip
id user => 1099; cust id => 0054988578; skip
id user => 1100; cust id => 0054988403; skip
id user => 1101; cust id => 0054990442; skip
id user => 1102; cust id => 0054990014; skip
id user => 1103; cust id => 0054989070; skip
id user => 1104; cust id => 0050510783; skip
id user => 1105; cust id => 0054987870; skip
id user => 1106; cust id => 0054988978; skip
id user => 1107; cust id => 0054982173; skip
id user => 1108; cust id => 0054982172; skip
id user => 1109; cust id => 0054989285; skip
id user => 1110; cust id => 0054986668; skip
id user => 1111; cust id => 0054984318; skip
id user => 1112; cust id => 0054989728; skip
id user => 1113; cust id => 0054987849; skip
id user => 1114; cust id => 0054984880; skip
id user => 1115; cust id => 0054988743; skip
id user => 1116; cust id => 0054987483; skip
id user => 1117; cust id => 0054989739; skip
id user => 1118; cust id => 0054983749; skip
id user => 1119; cust id => 0054982354; skip
id user => 1120; cust id => 0048267033; skip
id user => 1121; cust id => 0054988756; skip
id user => 1122; cust id => 0054990453; skip
id user => 1123; cust id => 0054983886; skip
id user => 1124; cust id => 0054990289; skip
id user => 1125; cust id => 0054986793; skip
id user => 1126; cust id => 0054984596; skip
id user => 1127; cust id => 0054988714; skip
id user => 1128; cust id => 0054989189; skip
id user => 1129; cust id => 0054990486; skip
id user => 1130; cust id => 0054990306; skip
id user => 1131; cust id => 0054983639; skip
id user => 1132; cust id => 0054983749; skip
id user => 1133; cust id => 0054989821; skip
id user => 1134; cust id => 0054985254; skip
id user => 1135; cust id => 0054983692; skip
id user => 1136; cust id => 0054983518; skip
id user => 1137; cust id => 0054982593; skip
id user => 1138; cust id => 0054988752; skip
id user => 1139; cust id => 0054989616; skip
id user => 1140; cust id => 0054988772; skip
id user => 1141; cust id => 0054987131; skip
id user => 1142; cust id => 0054981571; skip
id user => 1143; cust id => 0054981571; skip
id user => 1144; cust id => 0054989948; skip
id user => 1145; cust id => 0054987152; skip
id user => 1146; cust id => 0054989262; skip
id user => 1147; cust id => 0054989010; skip
id user => 1148; cust id => 0054988130; skip
id user => 1149; cust id => 0054990543; skip
id user => 1150; cust id => 0054980776; skip
id user => 1151; cust id => 0054984709; skip
id user => 1152; cust id => 0054986402; skip
id user => 1153; cust id => 0054976717; skip
id user => 1154; cust id => 0054985738; skip
id user => 1155; cust id => 0054988546; skip
id user => 1156; cust id => 0054984368; skip
id user => 1157; cust id => 0054986539; skip
id user => 1158; cust id => 0054988791; skip
id user => 1159; cust id => 0054983943; skip
id user => 1160; cust id => 0054528799; skip
id user => 1161; cust id => 0054988894; skip
id user => 1162; cust id => 0054988692; skip
id user => 1163; cust id => 0054988716; skip
id user => 1164; cust id => 0054982586; skip
id user => 1165; cust id => 0054989303; skip
id user => 1166; cust id => 0054982651; skip
id user => 1167; cust id => 0054982139; skip
id user => 1168; cust id => 0054989834; skip
id user => 1169; cust id => 0054984077; skip
id user => 1170; cust id => 0050706753; skip
id user => 1171; cust id => 0054984772; skip
id user => 1172; cust id => 0054981640; skip
id user => 1173; cust id => 0054982226; skip
id user => 1174; cust id => 0054989506; skip
id user => 1175; cust id => 0054987445; skip
id user => 1176; cust id => 0054985676; skip
id user => 1177; cust id => 0054984096; skip
id user => 1178; cust id => 0054985889; skip
id user => 1179; cust id => 0054981782; skip
id user => 1180; cust id => 0054981782; skip
id user => 1181; cust id => 0054990148; skip
id user => 1182; cust id => 0054987236; skip
id user => 1183; cust id => 0054989949; skip
id user => 1184; cust id => 0054990153; skip
id user => 1185; cust id => 0054987546; skip
id user => 1186; cust id => 0054989949; skip
id user => 1187; cust id => 0054984020; skip
id user => 1188; cust id => 0054989007; skip
id user => 1189; cust id => 0054982887; skip
id user => 1190; cust id => 0054982656; skip
id user => 1191; cust id => 0054982281; skip
id user => 1192; cust id => 0054984467; skip
id user => 1193; cust id => 0054987525; skip
id user => 1194; cust id => 0054983633; skip
id user => 1195; cust id => 0054536768; skip
id user => 1196; cust id => 0054989019; skip
id user => 1197; cust id => 0054982553; skip
id user => 1198; cust id => 0054986399; skip
id user => 1199; cust id => 0054989526; skip
id user => 1200; cust id => 0054986399; skip
id user => 1201; cust id => 0054985896; skip
id user => 1202; cust id => 0054989280; skip
id user => 1203; cust id => 0054987106; skip
id user => 1204; cust id => 0054985323; skip
id user => 1205; cust id => 0054988523; skip
id user => 1206; cust id => 0052758794; skip
id user => 1207; cust id => 0054984019; skip
id user => 1208; cust id => 0054983620; skip
id user => 1209; cust id => 0054988229; skip
id user => 1210; cust id => 0054984154; skip
id user => 1211; cust id => 0054987179; skip
id user => 1212; cust id => 0054988364; skip
id user => 1213; cust id => 0054986705; skip
id user => 1214; cust id => 0054989643; skip
id user => 1215; cust id => 0054981315; skip
id user => 1216; cust id => 0054985322; skip
id user => 1217; cust id => 0054989079; skip
id user => 1218; cust id => 0054982569; skip
id user => 1219; cust id => 0054984290; skip
id user => 1220; cust id => 0054989522; skip
id user => 1221; cust id => 0054985830; skip
id user => 1222; cust id => 0054989138; skip
id user => 1223; cust id => 0054988407; skip
id user => 1224; cust id => 0054989656; skip
id user => 1225; cust id => 0054989870; skip
id user => 1226; cust id => 0054984084; skip
id user => 1227; cust id => 0054984531; skip
id user => 1228; cust id => 0054990342; skip
id user => 1229; cust id => 0054990565; skip
id user => 1230; cust id => 0054989108; skip
id user => 1231; cust id => 0054990190; skip
id user => 1232; cust id => 0054989089; skip
id user => 1233; cust id => 0054988552; skip
id user => 1234; cust id => 0054986258; skip
id user => 1235; cust id => 0054989485; skip
id user => 1236; cust id => 0054990473; skip
id user => 1237; cust id => 0054990377; skip
id user => 1238; cust id => 0054989603; skip
id user => 1239; cust id => 0054980792; skip
id user => 1240; cust id => 0054989394; skip
id user => 1241; cust id => 0054980792; skip
id user => 1242; cust id => 0054988583; skip
id user => 1243; cust id => 0054982371; skip
id user => 1244; cust id => 0054990415; skip
id user => 1245; cust id => 0054989363; skip
id user => 1246; cust id => 0054983746; skip
id user => 1247; cust id => 0054987235; skip
id user => 1248; cust id => 0054983829; skip
id user => 1249; cust id => 0054984310; skip
id user => 1250; cust id => 0054990252; skip
id user => 1251; cust id => 0054984421; skip
id user => 1252; cust id => 0054984163; skip
id user => 1253; cust id => 0054984966; skip
id user => 1254; cust id => 0054988803; skip
id user => 1255; cust id => 0051038800; skip
id user => 1256; cust id => 0054983983; skip
id user => 1257; cust id => 0054984020; skip
id user => 1258; cust id => 0054982342; skip
id user => 1259; cust id => 0054988916; skip
id user => 1260; cust id => 0054986836; skip
id user => 1261; cust id => 0054983722; skip
id user => 1262; cust id => 0054981133; skip
id user => 1263; cust id => 0054981555; skip
id user => 1264; cust id => 0054990127; skip
id user => 1265; cust id => 0054986525; skip
id user => 1266; cust id => 0054985358; skip
id user => 1267; cust id => 0054987199; skip
id user => 1268; cust id => 0054983943; skip
id user => 1269; cust id => 0054990347; skip
id user => 1270; cust id => 0053730750; skip
id user => 1271; cust id => 0054990073; skip
id user => 1272; cust id => 0054989904; skip
id user => 1273; cust id => 0054986483; skip
id user => 1274; cust id => 0054988720; skip
id user => 1275; cust id => 0054983648; skip
id user => 1276; cust id => 0054985475; skip
id user => 1277; cust id => 0054983277; skip
id user => 1278; cust id => 0054983679; skip
id user => 1279; cust id => 0054981990; skip
id user => 1280; cust id => 0054984947; skip
id user => 1281; cust id => 0054984946; skip
id user => 1282; cust id => 0054981021; skip
id user => 1283; cust id => 0054988470; skip
id user => 1284; cust id => 0054981026; skip
id user => 1285; cust id => 0054985035; skip
id user => 1286; cust id => 0; skip
id user => 1287; cust id => 0054566815; skip
id user => 1288; cust id => 0054989219; skip
id user => 1289; cust id => 0054983277; skip
id user => 1290; cust id => 0054989453; skip
id user => 1291; cust id => 0054989050; skip
id user => 1292; cust id => 0054984137; skip
id user => 1293; cust id => 0054982167; skip
id user => 1294; cust id => 0054988547; skip
id user => 1295; cust id => 0054988972; skip
id user => 1296; cust id => 0054981647; skip
id user => 1297; cust id => 0051938751; skip
id user => 1298; cust id => 0054990533; skip
id user => 1299; cust id => 0054983837; skip
id user => 1300; cust id => 0054985799; skip
id user => 1301; cust id => 0054988974; skip
id user => 1302; cust id => 0054986368; skip
id user => 1303; cust id => 0054987977; skip
id user => 1304; cust id => 0054988212; skip
id user => 1305; cust id => 0054988530; skip
id user => 1306; cust id => 0054987436; skip
id user => 1307; cust id => 0054988105; skip
id user => 1308; cust id => 0054984425; skip
id user => 1309; cust id => 0054981732; skip
id user => 1310; cust id => 0054981651; skip
id user => 1311; cust id => 0054985363; skip
id user => 1312; cust id => 0054987518; skip
id user => 1313; cust id => 0054985838; skip
id user => 1314; cust id => 0054988416; skip
id user => 1315; cust id => 0054988505; skip
id user => 1316; cust id => 0054989555; skip
id user => 1317; cust id => 0054989555; skip
id user => 1318; cust id => 0054984421; skip
id user => 1319; cust id => 0054985896; skip
id user => 1320; cust id => 0054987826; skip
id user => 1321; cust id => 0054988754 ; skip
id user => 1322; cust id => 0053808788; skip
id user => 1323; cust id => 0054988794; skip
id user => 1324; cust id => 0054981667; skip
id user => 1325; cust id => 0054983440; skip
id user => 1326; cust id => 0053730750; skip
id user => 1327; cust id => 0054989808; skip
id user => 1328; cust id => 0054985051; skip
id user => 1329; cust id => 0054985876; skip
id user => 1330; cust id => 0054982774; skip
id user => 1331; cust id => 0054982081; skip
id user => 1332; cust id => 0054983837; skip
id user => 1334; cust id => 0054988243; skip
id user => 1335; cust id => 0053384814; skip
id user => 1336; cust id => 0054990371; skip
id user => 1337; cust id => 0054989710; skip
id user => 1338; cust id => 0054981954; skip
id user => 1339; cust id => 0054984701; skip
id user => 1340; cust id => 0054984949; skip
id user => 1341; cust id => 0054986542; skip
id user => 1342; cust id => 0054989997; skip
id user => 1343; cust id => 0048267033; skip
id user => 1344; cust id => 0054989281; skip
id user => 1345; cust id => 0054985424; skip
id user => 1346; cust id => 0054985049; skip
id user => 1347; cust id => 0054989852; skip
id user => 1348; cust id => 0054990187; skip
id user => 1349; cust id => 0054983995; skip
id user => 1350; cust id => 0054984883; skip
id user => 1351; cust id => 0054989185; skip
id user => 1352; cust id => 0054983873; skip
id user => 1353; cust id => 0054988586; skip
id user => 1354; cust id => 0054984358; skip
id user => 1355; cust id => 0054989959; skip
id user => 1356; cust id => 0054984604; skip
id user => 1357; cust id => 0054987577; skip
id user => 1358; cust id => 0054985416; skip
id user => 1359; cust id => 0054988755; skip
id user => 1360; cust id => 0054984701; skip
id user => 1361; cust id => 0054985731; skip
id user => 1362; cust id => 0054989853; skip
id user => 1363; cust id => 0054981964; skip
id user => 1364; cust id => 0054988252; skip
id user => 1365; cust id => 0054989444; skip
id user => 1366; cust id => 0054990370; skip
id user => 1367; cust id => 0054981964; skip
id user => 1368; cust id => 0054985503; skip
id user => 1369; cust id => 0054982230; skip
id user => 1370; cust id => 0054987161; skip
id user => 1371; cust id => 0054986380; skip
id user => 1372; cust id => 0054987086; skip
id user => 1373; cust id => 0054989872; skip
id user => 1374; cust id => 0054986515; skip
id user => 1375; cust id => 0054983747; skip
id user => 1376; cust id => 0054987541; skip
id user => 1377; cust id => 0052838844; skip
id user => 1378; cust id => 0052838844; skip
id user => 1379; cust id => 0054984970; skip
id user => 1380; cust id => 0054986673; skip
id user => 1381; cust id => 0054981375; skip
id user => 1382; cust id => 0054988232; skip
id user => 1383; cust id => 0054989327; skip
id user => 1384; cust id => 0054985327; skip
id user => 1385; cust id => 0054984882; skip
id user => 1386; cust id => 0054989755; skip
id user => 1387; cust id => 0054989920; skip
id user => 1388; cust id => 0054989613; skip
id user => 1389; cust id => 0054985111; skip
id user => 1390; cust id => 0054988894; skip
id user => 1391; cust id => 0054990554; skip
id user => 1392; cust id => 0054988110; skip
id user => 1393; cust id => 0054984450; skip
id user => 1394; cust id => 0054984465; skip
id user => 1395; cust id => 0054989906; skip
id user => 1396; cust id => 0054990423; skip
id user => 1397; cust id => 0054983567; skip
id user => 1398; cust id => 0054989696; skip
id user => 1399; cust id => 0054984725; skip
id user => 1400; cust id => 0054990012; skip
id user => 1401; cust id => 0054989226; skip
id user => 1402; cust id => 0054982729; skip
id user => 1403; cust id => 0054412739; skip
id user => 1404; cust id => 0054983949; skip
id user => 1405; cust id => 0054981327; skip
id user => 1406; cust id => 0054989559; skip
id user => 1407; cust id => 0054984301; skip
id user => 1408; cust id => 0054984437; skip
id user => 1409; cust id => 0054981836; skip
id user => 1410; cust id => 0054989554; skip
id user => 1411; cust id => 0054990605; skip
id user => 1412; cust id => 0054990569; skip
id user => 1413; cust id => 0054988554; skip
id user => 1414; cust id => 0054989102; skip
id user => 1415; cust id => 0054987906; skip
id user => 1416; cust id => 0054990362; skip
id user => 1417; cust id => 0054989482; skip
id user => 1418; cust id => 0054989607; skip
id user => 1419; cust id => 0054989419; skip
id user => 1420; cust id => 0052314747; skip
id user => 1421; cust id => 0054989223; skip
id user => 1422; cust id => 0054982044; skip
id user => 1423; cust id => 0054990192; skip
id user => 1424; cust id => 0054989669; skip
id user => 1425; cust id => 0054987974; skip
id user => 1426; cust id => 0054986129; skip
id user => 1427; cust id => 0054985228; skip
id user => 1428; cust id => 0054982340; skip
id user => 1429; cust id => 0054987463; skip
id user => 1430; cust id => 0054983475; skip
id user => 1431; cust id => 0054984681; skip
id user => 1432; cust id => 0054990610; skip
id user => 1433; cust id => 0054985344; skip
id user => 1434; cust id => 0054985876; skip
id user => 1435; cust id => 0054987577; skip
id user => 1436; cust id => 0054981427; skip
id user => 1437; cust id => 0054989468; skip
id user => 1438; cust id => 0054988325; skip
id user => 1439; cust id => 0054983770; skip
id user => 1440; cust id => 0054988777; skip
id user => 1441; cust id => 0054989307; skip
id user => 1442; cust id => 0054989415; skip
id user => 1443; cust id => 0054983278; skip
id user => 1444; cust id => 0054983278; skip
id user => 1445; cust id => 0054984375; skip
id user => 1446; cust id => 0054982415; skip
id user => 1447; cust id => 0054986368; skip
id user => 1448; cust id => 0054984467; skip
id user => 1449; cust id => 0054983429; skip
id user => 1450; cust id => 0054988266; skip
id user => 1451; cust id => 0054989437; skip
id user => 1452; cust id => 0054988401; skip
id user => 1453; cust id => 0054983929; skip
id user => 1454; cust id => 0054983838; skip
id user => 1455; cust id => 0054984270; skip
id user => 1456; cust id => 0054985373; skip
id user => 1457; cust id => 0054988364; skip
id user => 1458; cust id => 0054988364; skip
id user => 1459; cust id => 0054989075; skip
id user => 1460; cust id => 0054990572; skip
id user => 1461; cust id => 0054985618; skip
id user => 1462; cust id => 0054990149; skip
id user => 1463; cust id => 0054987470; skip
id user => 1464; cust id => 0054986831; skip
id user => 1465; cust id => 0054990604; skip
id user => 1466; cust id => 0054986538; skip
id user => 1467; cust id => 0054988308; skip
id user => 1468; cust id => 0054988493; skip
id user => 1469; cust id => 0054984063; skip
id user => 1470; cust id => 0054988007; skip
id user => 1471; cust id => 0054990385; skip
id user => 1472; cust id => 0054990111; skip
id user => 1473; cust id => 0; skip
id user => 1474; cust id => 0054986343; skip
id user => 1475; cust id => 0054990296; skip
id user => 1476; cust id => 0054985889; skip
id user => 1477; cust id => 0054983948; skip
id user => 1478; cust id => 0054982607; skip
id user => 1479; cust id => 0054987853; skip
id user => 1480; cust id => 0054985104; skip
id user => 1481; cust id => 0054989578; skip
id user => 1482; cust id => 0054984676; skip
id user => 1483; cust id => 0054990547; skip
id user => 1484; cust id => 0054984420; skip
id user => 1485; cust id => 0054988334; skip
id user => 1486; cust id => 0054983413; skip
id user => 1487; cust id => 0054981325; skip
id user => 1488; cust id => 0054989007; skip
id user => 1489; cust id => 0054989150; skip
id user => 1490; cust id => 0054989432; skip
id user => 1491; cust id => 0054988983; skip
id user => 1492; cust id => 0054981951; skip
id user => 1493; cust id => 0054981951; skip
id user => 1494; cust id => 0054983285; skip
id user => 1495; cust id => 0054989566; skip
id user => 1496; cust id => 0054990404; skip
id user => 1497; cust id => 0054987859; skip
id user => 1498; cust id => 0052556727; skip
id user => 1499; cust id => 0054985450; skip
id user => 1500; cust id => 0054982542; skip
id user => 1501; cust id => 0054982572; skip
id user => 1502; cust id => 0054982847; skip
id user => 1503; cust id => 0054983678; skip
id user => 1504; cust id => 0054988593; skip
id user => 1505; cust id => 0054982506; skip
id user => 1506; cust id => 0054764790; skip
id user => 1507; cust id => 0054988642; skip
id user => 1508; cust id => 0054989875; skip
id user => 1509; cust id => 0054990584; skip
id user => 1510; cust id => 0054989684; skip
id user => 1511; cust id => 0054982681; skip
id user => 1512; cust id => 0054990127; skip
id user => 1513; cust id => 0054989424; skip
id user => 1514; cust id => 0054982099; skip
id user => 1515; cust id => 0054990602; skip
id user => 1516; cust id => 0054989284; skip
id user => 1517; cust id => 0054987545; skip
id user => 1518; cust id => 0054981866; skip
id user => 1519; cust id => 0054990262; skip
id user => 1520; cust id => 0001626043; skip
id user => 1521; cust id => 0054987163; skip
id user => 1522; cust id => 0054983657; skip
id user => 1523; cust id => 0054989232; skip
id user => 1524; cust id => 0054988440; skip
id user => 1525; cust id => 0054984813; skip
id user => 1526; cust id => 0054987090; skip
id user => 1527; cust id => 0054987090; skip
id user => 1528; cust id => 0054981991; skip
id user => 1529; cust id => 0054990004; skip
id user => 1530; cust id => 0054989889; skip
id user => 1531; cust id => 0054985436; skip
id user => 1532; cust id => 0054985882; skip
id user => 1533; cust id => 0054990320; skip
id user => 1534; cust id => 0054989706; skip
id user => 1535; cust id => 0054981174; skip
id user => 1536; cust id => 0054990234 ; skip
id user => 1537; cust id => 0054989652; skip
id user => 1538; cust id => 0054985948; skip
id user => 1539; cust id => 0054988879; skip
id user => 1540; cust id => 0054982575; skip
id user => 1541; cust id => 0054989926; skip
id user => 1542; cust id => 0054981961; skip
id user => 1543; cust id => 0054989417; skip
id user => 1544; cust id => 0054985039; skip
id user => 1545; cust id => 0054988635; skip
id user => 1546; cust id => 0054981450; skip
id user => 1547; cust id => 0054988603; skip
id user => 1548; cust id => 0054985860; skip
id user => 1549; cust id => 0054989267; skip
id user => 1550; cust id => 0054983434; skip
id user => 1551; cust id => 0049638869; skip
id user => 1552; cust id => 0052308715; skip
id user => 1553; cust id => 0054985917; skip
id user => 1557; cust id => 0054987246; skip
id user => 1558; cust id => 0054884747; skip
id user => 1559; cust id => 0054990353; skip
id user => 1560; cust id => 0054983749; skip
id user => 1561; cust id => 0054983749; skip
id user => 1562; cust id => 0053814786; skip
